Date,Sales,Residential category,County
Nov 2016,197,1-4 Unit Residential,New London
Nov 2016,27,Condominium,New London
Dec 2016,255,1-4 Unit Residential,New London
Dec 2016,35,Condominium,New London
Jan 2017,224,1-4 Unit Residential,New London
Jan 2017,14,Condominium,New London
Feb 2017,187,1-4 Unit Residential,New London
Feb 2017,19,Condominium,New London
Mar 2017,229,1-4 Unit Residential,New London
Mar 2017,28,Condominium,New London
Apr 2017,269,1-4 Unit Residential,New London
Apr 2017,23,Condominium,New London
May 2017,329,1-4 Unit Residential,New London
May 2017,39,Condominium,New London
Jun 2017,402,1-4 Unit Residential,New London
Jun 2017,59,Condominium,New London
Jul 2017,322,1-4 Unit Residential,New London
Jul 2017,43,Condominium,New London
Aug 2017,365,1-4 Unit Residential,New London
Aug 2017,62,Condominium,New London
Sep 2017,274,1-4 Unit Residential,New London
Sep 2017,36,Condominium,New London
Oct 2017,258,1-4 Unit Residential,New London
Oct 2017,45,Condominium,New London
Nov 2017,220,1-4 Unit Residential,New London
Nov 2017,32,Condominium,New London
Dec 2017,232,1-4 Unit Residential,New London
Dec 2017,22,Condominium,New London
Jan 2018,174,1-4 Unit Residential,New London
Jan 2018,20,Condominium,New London
Feb 2018,174,1-4 Unit Residential,New London
Feb 2018,21,Condominium,New London
Mar 2018,212,1-4 Unit Residential,New London
Mar 2018,25,Condominium,New London
Apr 2018,277,1-4 Unit Residential,New London
Apr 2018,25,Condominium,New London
May 2018,316,1-4 Unit Residential,New London
May 2018,41,Condominium,New London
Jun 2018,356,1-4 Unit Residential,New London
Jun 2018,53,Condominium,New London
Jul 2018,392,1-4 Unit Residential,New London
Jul 2018,45,Condominium,New London
Aug 2018,373,1-4 Unit Residential,New London
Aug 2018,49,Condominium,New London
Sep 2018,262,1-4 Unit Residential,New London
Sep 2018,35,Condominium,New London
Oct 2018,254,1-4 Unit Residential,New London
Oct 2018,42,Condominium,New London
Nov 2018,244,1-4 Unit Residential,New London
Nov 2018,40,Condominium,New London
Dec 2018,210,1-4 Unit Residential,New London
Dec 2018,28,Condominium,New London
Jan 2019,133,1-4 Unit Residential,New London
Jan 2019,18,Condominium,New London
Feb 2019,164,1-4 Unit Residential,New London
Feb 2019,27,Condominium,New London
Mar 2019,223,1-4 Unit Residential,New London
Mar 2019,23,Condominium,New London
Apr 2019,33,Condominium,New London
Apr 2019,255,1-4 Unit Residential,New London
May 2019,344,1-4 Unit Residential,New London
May 2019,42,Condominium,New London
Jun 2019,280,1-4 Unit Residential,New London
Jun 2019,38,Condominium,New London
Jul 2019,353,1-4 Unit Residential,New London
Jul 2019,40,Condominium,New London
Aug 2019,298,1-4 Unit Residential,New London
Aug 2019,45,Condominium,New London
Sep 2019,253,1-4 Unit Residential,New London
Sep 2019,39,Condominium,New London
Oct 2019,46,Condominium,New London
Oct 2019,282,1-4 Unit Residential,New London
Nov 2019,221,1-4 Unit Residential,New London
Nov 2019,34,Condominium,New London
Dec 2019,258,1-4 Unit Residential,New London
Dec 2019,47,Condominium,New London
Jan 2020,178,1-4 Unit Residential,New London
Jan 2020,29,Condominium,New London
Feb 2020,172,1-4 Unit Residential,New London
Feb 2020,28,Condominium,New London
Mar 2020,212,1-4 Unit Residential,New London
Mar 2020,42,Condominium,New London
Apr 2020,160,1-4 Unit Residential,New London
Apr 2020,26,Condominium,New London
May 2020,208,1-4 Unit Residential,New London
May 2020,26,Condominium,New London
Jun 2020,252,1-4 Unit Residential,New London
Jun 2020,33,Condominium,New London
Jul 2020,347,1-4 Unit Residential,New London
Jul 2020,45,Condominium,New London
Aug 2020,331,1-4 Unit Residential,New London
Aug 2020,47,Condominium,New London
Sep 2020,241,1-4 Unit Residential,New London
Sep 2020,45,Condominium,New London
Oct 2020,349,1-4 Unit Residential,New London
Oct 2020,56,Condominium,New London
Nov 2020,266,1-4 Unit Residential,New London
Nov 2020,51,Condominium,New London
Dec 2020,252,1-4 Unit Residential,New London
Dec 2020,45,Condominium,New London
Jan 2021,230,1-4 Unit Residential,New London
Jan 2021,37,Condominium,New London
Feb 2021,156,1-4 Unit Residential,New London
Feb 2021,31,Condominium,New London
Mar 2021,246,1-4 Unit Residential,New London
Mar 2021,46,Condominium,New London
Apr 2021,262,1-4 Unit Residential,New London
Apr 2021,41,Condominium,New London
May 2021,297,1-4 Unit Residential,New London
May 2021,40,Condominium,New London
Jun 2021,355,1-4 Unit Residential,New London
Jun 2021,60,Condominium,New London
Jul 2021,343,1-4 Unit Residential,New London
Jul 2021,60,Condominium,New London
Aug 2021,315,1-4 Unit Residential,New London
Aug 2021,58,Condominium,New London
Sep 2021,305,1-4 Unit Residential,New London
Sep 2021,69,Condominium,New London
Oct 2021,290,1-4 Unit Residential,New London
Oct 2021,51,Condominium,New London
Nov 2021,288,1-4 Unit Residential,New London
Nov 2021,43,Condominium,New London
Dec 2021,297,1-4 Unit Residential,New London
Dec 2021,43,Condominium,New London
Jan 2022,216,1-4 Unit Residential,New London
Jan 2022,37,Condominium,New London
Feb 2022,185,1-4 Unit Residential,New London
Feb 2022,29,Condominium,New London
Mar 2022,209,1-4 Unit Residential,New London
Mar 2022,43,Condominium,New London
Apr 2022,219,1-4 Unit Residential,New London
Apr 2022,42,Condominium,New London
May 2022,298,1-4 Unit Residential,New London
May 2022,55,Condominium,New London
Jun 2022,326,1-4 Unit Residential,New London
Jun 2022,54,Condominium,New London
Jan 2001,158,1-4 Unit Residential,Connecticut
Jan 2001,26,Condominium,Connecticut
Jan 2001,2,New Construction,Connecticut
Feb 2001,35,Condominium,Connecticut
Feb 2001,147,1-4 Unit Residential,Connecticut
Feb 2001,1,New Construction,Connecticut
Mar 2001,238,1-4 Unit Residential,Connecticut
Mar 2001,39,Condominium,Connecticut
Apr 2001,248,1-4 Unit Residential,Connecticut
Apr 2001,32,Condominium,Connecticut
Apr 2001,1,New Construction,Connecticut
May 2001,284,1-4 Unit Residential,Connecticut
May 2001,51,Condominium,Connecticut
May 2001,2,New Construction,Connecticut
Jun 2001,344,1-4 Unit Residential,Connecticut
Jun 2001,60,Condominium,Connecticut
Jul 2001,315,1-4 Unit Residential,Connecticut
Jul 2001,50,Condominium,Connecticut
Jul 2001,1,New Construction,Connecticut
Aug 2001,349,1-4 Unit Residential,Connecticut
Aug 2001,69,Condominium,Connecticut
Sep 2001,254,1-4 Unit Residential,Connecticut
Sep 2001,45,Condominium,Connecticut
Oct 2001,303,1-4 Unit Residential,Connecticut
Oct 2001,47,Condominium,Connecticut
Nov 2001,270,1-4 Unit Residential,Connecticut
Nov 2001,59,Condominium,Connecticut
Dec 2001,255,1-4 Unit Residential,Connecticut
Dec 2001,39,Condominium,Connecticut
Dec 2001,1,New Construction,Connecticut
Jan 2002,224,1-4 Unit Residential,Connecticut
Jan 2002,37,Condominium,Connecticut
Feb 2002,217,1-4 Unit Residential,Connecticut
Feb 2002,31,Condominium,Connecticut
Mar 2002,224,1-4 Unit Residential,Connecticut
Mar 2002,50,Condominium,Connecticut
Apr 2002,61,Condominium,Connecticut
Apr 2002,290,1-4 Unit Residential,Connecticut
May 2002,324,1-4 Unit Residential,Connecticut
May 2002,71,Condominium,Connecticut
Jun 2002,329,1-4 Unit Residential,Connecticut
Jun 2002,60,Condominium,Connecticut
Jul 2002,297,1-4 Unit Residential,Connecticut
Jul 2002,56,Condominium,Connecticut
Aug 2002,307,1-4 Unit Residential,Connecticut
Aug 2002,67,Condominium,Connecticut
Sep 2002,300,1-4 Unit Residential,Connecticut
Sep 2002,56,Condominium,Connecticut
Oct 2002,270,1-4 Unit Residential,Connecticut
Oct 2002,73,Condominium,Connecticut
Nov 2002,53,Condominium,Connecticut
Nov 2002,245,1-4 Unit Residential,Connecticut
Dec 2002,69,Condominium,Connecticut
Dec 2002,227,1-4 Unit Residential,Connecticut
Jan 2003,27,Condominium,Connecticut
Jan 2003,215,1-4 Unit Residential,Connecticut
Feb 2003,172,1-4 Unit Residential,Connecticut
Feb 2003,36,Condominium,Connecticut
Mar 2003,240,1-4 Unit Residential,Connecticut
Mar 2003,53,Condominium,Connecticut
Apr 2003,220,1-4 Unit Residential,Connecticut
Apr 2003,54,Condominium,Connecticut
May 2003,255,1-4 Unit Residential,Connecticut
May 2003,63,Condominium,Connecticut
Jun 2003,302,1-4 Unit Residential,Connecticut
Jun 2003,61,Condominium,Connecticut
Jul 2003,317,1-4 Unit Residential,Connecticut
Jul 2003,76,Condominium,Connecticut
Aug 2003,366,1-4 Unit Residential,Connecticut
Aug 2003,70,Condominium,Connecticut
Sep 2003,371,1-4 Unit Residential,Connecticut
Sep 2003,71,Condominium,Connecticut
Oct 2003,386,1-4 Unit Residential,Connecticut
Oct 2003,76,Condominium,Connecticut
Nov 2003,284,1-4 Unit Residential,Connecticut
Nov 2003,54,Condominium,Connecticut
Dec 2003,313,1-4 Unit Residential,Connecticut
Dec 2003,64,Condominium,Connecticut
Jan 2004,188,1-4 Unit Residential,Connecticut
Jan 2004,33,Condominium,Connecticut
Feb 2004,187,1-4 Unit Residential,Connecticut
Feb 2004,45,Condominium,Connecticut
Mar 2004,297,1-4 Unit Residential,Connecticut
Mar 2004,64,Condominium,Connecticut
Apr 2004,339,1-4 Unit Residential,Connecticut
Apr 2004,60,Condominium,Connecticut
May 2004,321,1-4 Unit Residential,Connecticut
May 2004,82,Condominium,Connecticut
Jun 2004,435,1-4 Unit Residential,Connecticut
Jun 2004,78,Condominium,Connecticut
Jul 2004,396,1-4 Unit Residential,Connecticut
Jul 2004,83,Condominium,Connecticut
Aug 2004,357,1-4 Unit Residential,Connecticut
Aug 2004,80,Condominium,Connecticut
Sep 2004,82,Condominium,Connecticut
Sep 2004,332,1-4 Unit Residential,Connecticut
Oct 2004,367,1-4 Unit Residential,Connecticut
Oct 2004,74,Condominium,Connecticut
Nov 2004,78,Condominium,Connecticut
Nov 2004,335,1-4 Unit Residential,Connecticut
Dec 2004,315,1-4 Unit Residential,Connecticut
Dec 2004,62,Condominium,Connecticut
Jan 2005,218,1-4 Unit Residential,Connecticut
Jan 2005,60,Condominium,Connecticut
Feb 2005,177,1-4 Unit Residential,Connecticut
Feb 2005,51,Condominium,Connecticut
Mar 2005,261,1-4 Unit Residential,Connecticut
Mar 2005,52,Condominium,Connecticut
Apr 2005,292,1-4 Unit Residential,Connecticut
Apr 2005,42,Condominium,Connecticut
May 2005,318,1-4 Unit Residential,Connecticut
May 2005,47,Condominium,Connecticut
Jun 2005,403,1-4 Unit Residential,Connecticut
Jun 2005,48,Condominium,Connecticut
Jul 2005,332,1-4 Unit Residential,Connecticut
Jul 2005,48,Condominium,Connecticut
Aug 2005,371,1-4 Unit Residential,Connecticut
Aug 2005,48,Condominium,Connecticut
Sep 2005,57,Condominium,Connecticut
Sep 2005,321,1-4 Unit Residential,Connecticut
Oct 2005,294,1-4 Unit Residential,Connecticut
Oct 2005,52,Condominium,Connecticut
Nov 2005,248,1-4 Unit Residential,Connecticut
Nov 2005,36,Condominium,Connecticut
Dec 2005,266,1-4 Unit Residential,Connecticut
Dec 2005,33,Condominium,Connecticut
Jan 2006,64,Condominium,Connecticut
Jan 2006,181,1-4 Unit Residential,Connecticut
Feb 2006,175,1-4 Unit Residential,Connecticut
Feb 2006,68,Condominium,Connecticut
Mar 2006,74,Condominium,Connecticut
Mar 2006,271,1-4 Unit Residential,Connecticut
Apr 2006,242,1-4 Unit Residential,Connecticut
Apr 2006,68,Condominium,Connecticut
May 2006,299,1-4 Unit Residential,Connecticut
May 2006,83,Condominium,Connecticut
Jun 2006,358,1-4 Unit Residential,Connecticut
Jun 2006,89,Condominium,Connecticut
Jul 2006,300,1-4 Unit Residential,Connecticut
Jul 2006,72,Condominium,Connecticut
Aug 2006,75,Condominium,Connecticut
Aug 2006,323,1-4 Unit Residential,Connecticut
Sep 2006,281,1-4 Unit Residential,Connecticut
Sep 2006,70,Condominium,Connecticut
Oct 2006,41,Condominium,Connecticut
Oct 2006,229,1-4 Unit Residential,Connecticut
Nov 2006,236,1-4 Unit Residential,Connecticut
Nov 2006,82,Condominium,Connecticut
Dec 2006,217,1-4 Unit Residential,Connecticut
Dec 2006,63,Condominium,Connecticut
Jan 2007,195,1-4 Unit Residential,Connecticut
Jan 2007,45,Condominium,Connecticut
Feb 2007,183,1-4 Unit Residential,Connecticut
Feb 2007,51,Condominium,Connecticut
Mar 2007,239,1-4 Unit Residential,Connecticut
Mar 2007,66,Condominium,Connecticut
Apr 2007,239,1-4 Unit Residential,Connecticut
Apr 2007,67,Condominium,Connecticut
May 2007,272,1-4 Unit Residential,Connecticut
May 2007,55,Condominium,Connecticut
Jun 2007,355,1-4 Unit Residential,Connecticut
Jun 2007,79,Condominium,Connecticut
Jul 2007,339,1-4 Unit Residential,Connecticut
Jul 2007,57,Condominium,Connecticut
Aug 2007,303,1-4 Unit Residential,Connecticut
Aug 2007,59,Condominium,Connecticut
Sep 2007,231,1-4 Unit Residential,Connecticut
Sep 2007,62,Condominium,Connecticut
Oct 2007,246,1-4 Unit Residential,Connecticut
Oct 2007,71,Condominium,Connecticut
Nov 2007,218,1-4 Unit Residential,Connecticut
Nov 2007,49,Condominium,Connecticut
Dec 2007,207,1-4 Unit Residential,Connecticut
Dec 2007,44,Condominium,Connecticut
Jan 2008,111,1-4 Unit Residential,Connecticut
Jan 2008,30,Condominium,Connecticut
Feb 2008,122,1-4 Unit Residential,Connecticut
Feb 2008,35,Condominium,Connecticut
Mar 2008,179,1-4 Unit Residential,Connecticut
Mar 2008,46,Condominium,Connecticut
Apr 2008,137,1-4 Unit Residential,Connecticut
Apr 2008,38,Condominium,Connecticut
May 2008,39,Condominium,Connecticut
May 2008,204,1-4 Unit Residential,Connecticut
Jun 2008,198,1-4 Unit Residential,Connecticut
Jun 2008,45,Condominium,Connecticut
Jul 2008,240,1-4 Unit Residential,Connecticut
Jul 2008,34,Condominium,Connecticut
Aug 2008,203,1-4 Unit Residential,Connecticut
Aug 2008,30,Condominium,Connecticut
Sep 2008,204,1-4 Unit Residential,Connecticut
Sep 2008,30,Condominium,Connecticut
Oct 2008,206,1-4 Unit Residential,Connecticut
Oct 2008,35,Condominium,Connecticut
Nov 2008,137,1-4 Unit Residential,Connecticut
Nov 2008,32,Condominium,Connecticut
Dec 2008,185,1-4 Unit Residential,Connecticut
Dec 2008,20,Condominium,Connecticut
Jan 2009,22,Condominium,Connecticut
Jan 2009,110,1-4 Unit Residential,Connecticut
Feb 2009,91,1-4 Unit Residential,Connecticut
Feb 2009,10,Condominium,Connecticut
Mar 2009,27,Condominium,Connecticut
Mar 2009,123,1-4 Unit Residential,Connecticut
Apr 2009,162,1-4 Unit Residential,Connecticut
Apr 2009,20,Condominium,Connecticut
May 2009,184,1-4 Unit Residential,Connecticut
May 2009,28,Condominium,Connecticut
Jun 2009,233,1-4 Unit Residential,Connecticut
Jun 2009,35,Condominium,Connecticut
Jul 2009,251,1-4 Unit Residential,Connecticut
Jul 2009,34,Condominium,Connecticut
Aug 2009,33,Condominium,Connecticut
Aug 2009,227,1-4 Unit Residential,Connecticut
Sep 2009,200,1-4 Unit Residential,Connecticut
Sep 2009,37,Condominium,Connecticut
Oct 2009,46,Condominium,Connecticut
Oct 2009,200,1-4 Unit Residential,Connecticut
Nov 2009,240,1-4 Unit Residential,Connecticut
Nov 2009,44,Condominium,Connecticut
Dec 2009,193,1-4 Unit Residential,Connecticut
Dec 2009,26,Condominium,Connecticut
Jan 2010,112,1-4 Unit Residential,Connecticut
Jan 2010,17,Condominium,Connecticut
Feb 2010,129,1-4 Unit Residential,Connecticut
Feb 2010,11,Condominium,Connecticut
Mar 2010,189,1-4 Unit Residential,Connecticut
Mar 2010,27,Condominium,Connecticut
Apr 2010,193,1-4 Unit Residential,Connecticut
Apr 2010,27,Condominium,Connecticut
May 2010,250,1-4 Unit Residential,Connecticut
May 2010,39,Condominium,Connecticut
Jun 2010,292,1-4 Unit Residential,Connecticut
Jun 2010,40,Condominium,Connecticut
Jul 2010,33,Condominium,Connecticut
Jul 2010,248,1-4 Unit Residential,Connecticut
Aug 2010,220,1-4 Unit Residential,Connecticut
Aug 2010,24,Condominium,Connecticut
Sep 2010,183,1-4 Unit Residential,Connecticut
Sep 2010,24,Condominium,Connecticut
Oct 2010,154,1-4 Unit Residential,Connecticut
Oct 2010,23,Condominium,Connecticut
Nov 2010,157,1-4 Unit Residential,Connecticut
Nov 2010,25,Condominium,Connecticut
Dec 2010,174,1-4 Unit Residential,Connecticut
Dec 2010,22,Condominium,Connecticut
Jan 2011,121,1-4 Unit Residential,Connecticut
Jan 2011,16,Condominium,Connecticut
Feb 2011,115,1-4 Unit Residential,Connecticut
Feb 2011,20,Condominium,Connecticut
Mar 2011,129,1-4 Unit Residential,Connecticut
Mar 2011,27,Condominium,Connecticut
Apr 2011,159,1-4 Unit Residential,Connecticut
Apr 2011,28,Condominium,Connecticut
May 2011,154,1-4 Unit Residential,Connecticut
May 2011,24,Condominium,Connecticut
Jun 2011,44,Condominium,Connecticut
Jun 2011,168,1-4 Unit Residential,Connecticut
Jul 2011,169,1-4 Unit Residential,Connecticut
Jul 2011,19,Condominium,Connecticut
Aug 2011,171,1-4 Unit Residential,Connecticut
Aug 2011,29,Condominium,Connecticut
Sep 2011,171,1-4 Unit Residential,Connecticut
Sep 2011,29,Condominium,Connecticut
Oct 2011,151,1-4 Unit Residential,Connecticut
Oct 2011,22,Condominium,Connecticut
Nov 2011,138,1-4 Unit Residential,Connecticut
Nov 2011,17,Condominium,Connecticut
Dec 2011,22,Condominium,Connecticut
Dec 2011,164,1-4 Unit Residential,Connecticut
Jan 2012,123,1-4 Unit Residential,Connecticut
Jan 2012,15,Condominium,Connecticut
Feb 2012,120,1-4 Unit Residential,Connecticut
Feb 2012,12,Condominium,Connecticut
Mar 2012,157,1-4 Unit Residential,Connecticut
Mar 2012,27,Condominium,Connecticut
Apr 2012,183,1-4 Unit Residential,Connecticut
Apr 2012,24,Condominium,Connecticut
May 2012,193,1-4 Unit Residential,Connecticut
May 2012,32,Condominium,Connecticut
Jun 2012,206,1-4 Unit Residential,Connecticut
Jun 2012,20,Condominium,Connecticut
Jul 2012,221,1-4 Unit Residential,Connecticut
Jul 2012,21,Condominium,Connecticut
Aug 2012,221,1-4 Unit Residential,Connecticut
Aug 2012,32,Condominium,Connecticut
Sep 2012,163,1-4 Unit Residential,Connecticut
Sep 2012,18,Condominium,Connecticut
Oct 2012,31,Condominium,Connecticut
Oct 2012,203,1-4 Unit Residential,Connecticut
Nov 2012,195,1-4 Unit Residential,Connecticut
Nov 2012,20,Condominium,Connecticut
Dec 2012,185,1-4 Unit Residential,Connecticut
Dec 2012,26,Condominium,Connecticut
Jan 2013,158,1-4 Unit Residential,Connecticut
Jan 2013,23,Condominium,Connecticut
Feb 2013,122,1-4 Unit Residential,Connecticut
Feb 2013,15,Condominium,Connecticut
Mar 2013,168,1-4 Unit Residential,Connecticut
Mar 2013,17,Condominium,Connecticut
Apr 2013,199,1-4 Unit Residential,Connecticut
Apr 2013,26,Condominium,Connecticut
May 2013,266,1-4 Unit Residential,Connecticut
May 2013,32,Condominium,Connecticut
Jun 2013,252,1-4 Unit Residential,Connecticut
Jun 2013,26,Condominium,Connecticut
Jul 2013,253,1-4 Unit Residential,Connecticut
Jul 2013,33,Condominium,Connecticut
Aug 2013,245,1-4 Unit Residential,Connecticut
